,id_measurement,hard_voted_class,avg_probability,soft_voted_class
108,3012,0,0.07531832,0.0
109,3013,0,0.42823705,0.0
110,3014,0,0.08833794,0.0
111,3015,0,0.38977504,0.0
112,3016,0,0.1353003,0.0
113,3017,1,0.5114707,1.0
114,3018,0,0.26339385,0.0
115,3019,0,0.23090382,0.0
116,3020,0,0.20849621,0.0
117,3021,0,0.2761902,0.0
118,3022,0,0.12388565,0.0
119,3023,0,0.10297646,0.0
120,3024,1,0.847212,1.0
121,3025,0,0.10772641,0.0
122,3026,0,0.10691514,0.0
123,3027,0,0.24025054,0.0
124,3028,0,0.26818803,0.0
125,3029,0,0.20470266,0.0
126,3030,0,0.1249221,0.0
127,3031,0,0.15420884,0.0
128,3032,0,0.08782629,0.0
129,3033,0,0.12922901,0.0
130,3034,0,0.16405852,0.0
131,3035,0,0.17871788,0.0
132,3036,0,0.16750398,0.0
133,3037,0,0.090010986,0.0
134,3038,0,0.22963211,0.0
135,3039,1,0.52772075,1.0
136,3040,0,0.13129315,0.0
137,3041,0,0.10292933,0.0
138,3042,0,0.08470697,0.0
139,3043,0,0.14664331,0.0
140,3044,0,0.120018646,0.0
141,3045,0,0.32529303,0.0
142,3046,0,0.31382737,0.0
143,3047,0,0.13794827,0.0
144,3048,0,0.22717313,0.0
145,3049,0,0.21689935,0.0
146,3050,0,0.09914736,0.0
147,3051,0,0.19530644,0.0
148,3052,0,0.09438509,0.0
149,3053,0,0.20418946,0.0
150,3054,0,0.14160407,0.0
151,3055,1,0.78380805,1.0
152,3056,0,0.11023641,0.0
153,3057,0,0.08047283,0.0
154,3058,0,0.16167621,0.0
155,3059,0,0.084033184,0.0
156,3060,0,0.16009298,0.0
157,3061,0,0.22280666,0.0
158,3062,0,0.089956686,0.0
159,3063,1,0.7398987,1.0
160,3064,1,0.6624454,1.0
161,3065,0,0.21187007,0.0
162,3066,0,0.073286295,0.0
163,3067,0,0.29099303,0.0
164,3068,0,0.15462129,0.0
165,3069,0,0.21499017,0.0
166,3070,0,0.18309847,0.0
167,3071,0,0.08610111,0.0
168,3072,0,0.10957877,0.0
169,3073,1,0.5449604,1.0
170,3074,0,0.20081,0.0
171,3075,0,0.17792654,0.0
172,3076,1,0.82689905,1.0
173,3077,0,0.1447925,0.0
174,3078,0,0.08489169,0.0
175,3079,0,0.19855115,0.0
176,3080,0,0.28476578,0.0
177,3081,0,0.2118233,0.0
178,3082,0,0.31769285,0.0
179,3083,0,0.36823696,0.0
180,3084,0,0.18847519,0.0
181,3085,0,0.13901572,0.0
182,3086,1,0.81248313,1.0
183,3087,0,0.10673233,0.0
184,3088,0,0.15032157,0.0
185,3089,0,0.08888108,0.0
186,3090,0,0.11062119,0.0
187,3091,0,0.2300092,0.0
188,3092,0,0.10979621,0.0
189,3093,0,0.18933925,0.0
190,3094,0,0.109195866,0.0
191,3095,0,0.19101904,0.0
192,3096,0,0.123071715,0.0
193,3097,0,0.20854855,0.0
194,3098,0,0.22427747,0.0
195,3099,0,0.15966442,0.0
196,3100,0,0.07136436,0.0
197,3101,0,0.13650517,0.0
198,3102,0,0.29938006,0.0
199,3103,0,0.24482732,0.0
200,3104,0,0.196921,0.0
201,3105,0,0.08089479,0.0
202,3106,0,0.3541623,0.0
203,3107,1,0.6352878,1.0
204,3108,0,0.39959294,0.0
205,3109,0,0.18987717,0.0
206,3110,0,0.25251722,0.0
207,3111,0,0.12049098,0.0
208,3112,0,0.36096138,0.0
209,3113,0,0.14929578,0.0
210,3114,0,0.34264842,0.0
211,3115,0,0.27620652,0.0
212,3116,0,0.13634896,0.0
213,3117,0,0.21990994,0.0
214,3118,0,0.09452763,0.0
215,3119,0,0.0930785,0.0
216,3120,0,0.22656572,0.0
217,3121,1,0.70376456,1.0
218,3122,0,0.08968291,0.0
219,3123,0,0.40622765,0.0
220,3124,0,0.08473625,0.0
221,3125,0,0.08250715,0.0
222,3126,0,0.12146781,0.0
223,3127,1,0.5465769,1.0
224,3128,0,0.08838789,0.0
225,3129,0,0.11001434,0.0
226,3130,1,0.54073155,1.0
227,3131,0,0.17577155,0.0
228,3132,0,0.22192296,0.0
229,3133,0,0.111472525,0.0
230,3134,0,0.21593018,0.0
231,3135,0,0.13514683,0.0
232,3136,0,0.19147916,0.0
233,3137,0,0.08162121,0.0
234,3138,0,0.23123284,0.0
235,3139,0,0.18921976,0.0
236,3140,0,0.11977595,0.0
237,3141,1,0.58655846,1.0
238,3142,0,0.09532866,0.0
239,3143,0,0.077962816,0.0
240,3144,0,0.17079957,0.0
241,3145,0,0.066700235,0.0
242,3146,0,0.30349076,0.0
243,3147,0,0.20816436,0.0
244,3148,0,0.10335746,0.0
245,3149,1,0.688028,1.0
246,3150,0,0.1065356,0.0
247,3151,0,0.23881909,0.0
248,3152,0,0.22780934,0.0
249,3153,0,0.08355393,0.0
250,3154,0,0.077385224,0.0
251,3155,1,0.83174455,1.0
252,3156,0,0.07447362,0.0
253,3157,0,0.09193153,0.0
254,3158,0,0.19838193,0.0
255,3159,0,0.15054658,0.0
256,3160,1,0.6289481,1.0
257,3161,0,0.18646641,0.0
258,3162,0,0.09787402,0.0
259,3163,1,0.5323014,1.0
260,3164,0,0.30842263,0.0
261,3165,0,0.07764871,0.0
262,3166,0,0.37641916,0.0
263,3167,0,0.09168405,0.0
264,3168,0,0.2685101,0.0
265,3169,0,0.18771157,0.0
266,3170,0,0.1363987,0.0
267,3171,0,0.17206986,0.0
268,3172,1,0.5403472,1.0
269,3173,0,0.18162093,0.0
270,3174,1,0.84108734,1.0
271,3175,0,0.09613071,0.0
272,3176,0,0.22576371,0.0
273,3177,0,0.36533374,0.0
274,3178,0,0.22805038,0.0
275,3179,0,0.2106183,0.0
276,3180,1,0.81377506,1.0
277,3181,0,0.20753646,0.0
278,3182,0,0.07035126,0.0
279,3183,0,0.09163481,0.0
280,3184,0,0.08152542,0.0
281,3185,0,0.07502319,0.0
282,3186,0,0.118893646,0.0
283,3187,1,0.39622486,0.0
284,3188,1,0.5531764,1.0
285,3189,0,0.25336453,0.0
286,3190,0,0.118384585,0.0
287,3191,0,0.098161146,0.0
288,3192,0,0.07793941,0.0
289,3193,0,0.08881205,0.0
290,3194,0,0.24858594,0.0
291,3195,0,0.2574215,0.0
292,3196,0,0.077716716,0.0
293,3197,0,0.09090811,0.0
294,3198,0,0.15912402,0.0
295,3199,1,0.6578354,1.0
296,3200,0,0.07539751,0.0
297,3201,0,0.08851729,0.0
298,3202,0,0.11022006,0.0
299,3203,0,0.22530952,0.0
300,3204,0,0.13739477,0.0
301,3205,0,0.22299656,0.0
302,3206,0,0.07469283,0.0
303,3207,0,0.16928233,0.0
304,3208,0,0.15643893,0.0
305,3209,0,0.32233432,0.0
306,3210,1,0.878129,1.0
307,3211,0,0.15216324,0.0
308,3212,1,0.89303493,1.0
309,3213,0,0.19304034,0.0
310,3214,0,0.2551493,0.0
311,3215,0,0.19926491,0.0
312,3216,0,0.16371283,0.0
313,3217,0,0.08413214,0.0
314,3218,0,0.22728606,0.0
315,3219,0,0.16953105,0.0
316,3220,0,0.21505845,0.0
317,3221,0,0.21942827,0.0
318,3222,0,0.077892385,0.0
319,3223,1,0.48399156,0.0
320,3224,0,0.116091624,0.0
321,3225,0,0.11370291,0.0
322,3226,0,0.35846472,0.0
323,3227,0,0.2596491,0.0
324,3228,1,0.88088095,1.0
325,3229,0,0.2074112,0.0
326,3230,0,0.093815185,0.0
327,3231,0,0.20810767,0.0
328,3232,0,0.099240884,0.0
329,3233,0,0.09544863,0.0
330,3234,0,0.09301196,0.0
331,3235,0,0.08592145,0.0
332,3236,0,0.2283998,0.0
333,3237,0,0.33641925,0.0
334,3238,0,0.07791126,0.0
335,3239,0,0.20864141,0.0
336,3240,0,0.08550558,0.0
337,3241,1,0.45567155,0.0
338,3242,0,0.11750982,0.0
339,3243,0,0.19520111,0.0
340,3244,0,0.15587159,0.0
341,3245,0,0.17132793,0.0
342,3246,0,0.20008321,0.0
343,3247,0,0.15667434,0.0
344,3248,0,0.081310615,0.0
345,3249,0,0.10243474,0.0
346,3250,1,0.66754526,1.0
347,3251,0,0.18379119,0.0
348,3252,0,0.14145912,0.0
349,3253,0,0.10750667,0.0
350,3254,0,0.08609062,0.0
351,3255,0,0.13907894,0.0
352,3256,0,0.08231687,0.0
353,3257,0,0.17305198,0.0
354,3258,0,0.28982288,0.0
355,3259,0,0.16091356,0.0
356,3260,0,0.20882042,0.0
357,3261,0,0.14279425,0.0
358,3262,0,0.25681895,0.0
359,3263,0,0.11132612,0.0
360,3264,0,0.18563743,0.0
361,3265,0,0.11773314,0.0
362,3266,0,0.17925313,0.0
363,3267,0,0.14557144,0.0
364,3268,0,0.093265116,0.0
365,3269,1,0.8394674,1.0
366,3270,1,0.6204356,1.0
367,3271,0,0.2142946,0.0
368,3272,0,0.075675026,0.0
369,3273,0,0.08078117,0.0
370,3274,0,0.21669698,0.0
371,3275,0,0.21008524,0.0
372,3276,1,0.6904434,1.0
373,3277,0,0.2201334,0.0
374,3278,0,0.25011486,0.0
375,3279,0,0.09987121,0.0
376,3280,0,0.25931728,0.0
377,3281,0,0.2807215,0.0
378,3282,1,0.5305763,1.0
379,3283,0,0.409443,0.0
380,3284,0,0.08714924,0.0
381,3285,1,0.47749344,0.0
382,3286,0,0.09382454,0.0
383,3287,1,0.8908741,1.0
384,3288,0,0.08910462,0.0
385,3289,0,0.28637058,0.0
386,3290,0,0.07812957,0.0
387,3291,0,0.22729799,0.0
388,3292,1,0.4216121,0.0
389,3293,1,0.43638927,0.0
390,3294,0,0.27480397,0.0
391,3295,0,0.1543311,0.0
392,3296,0,0.17164043,0.0
393,3297,0,0.12513351,0.0
394,3298,0,0.18148097,0.0
395,3299,0,0.17160006,0.0
396,3300,0,0.20508857,0.0
397,3301,0,0.07971393,0.0
398,3302,0,0.16558298,0.0
399,3303,0,0.09686983,0.0
400,3304,0,0.1935803,0.0
401,3305,1,0.4542159,0.0
402,3306,0,0.117860794,0.0
403,3307,0,0.24885476,0.0
404,3308,0,0.13705263,0.0
405,3309,0,0.08318252,0.0
406,3310,0,0.08588305,0.0
407,3311,0,0.29267833,0.0
408,3312,0,0.19414459,0.0
409,3313,0,0.079425685,0.0
410,3314,1,0.8906522,1.0
411,3315,1,0.900057,1.0
412,3316,0,0.25003207,0.0
413,3317,0,0.20563503,0.0
414,3318,0,0.12835978,0.0
415,3319,0,0.0747443,0.0
416,3320,1,0.7566937,1.0
417,3321,0,0.1510671,0.0
418,3322,0,0.23196593,0.0
419,3323,0,0.07304662,0.0
420,3324,0,0.16380228,0.0
421,3325,1,0.83913696,1.0
422,3326,0,0.088011645,0.0
423,3327,1,0.6899847,1.0
424,3328,0,0.17635706,0.0
425,3329,1,0.9033704,1.0
426,3330,0,0.07837565,0.0
427,3331,0,0.17100143,0.0
428,3332,0,0.10460482,0.0
429,3333,0,0.082148835,0.0
430,3334,0,0.07994014,0.0
431,3335,0,0.20861177,0.0
432,3336,0,0.13791531,0.0
433,3337,0,0.18614891,0.0
434,3338,0,0.0792356,0.0
435,3339,0,0.1177277,0.0
436,3340,1,0.69566107,1.0
437,3341,0,0.10785536,0.0
438,3342,0,0.21298368,0.0
439,3343,0,0.20790932,0.0
440,3344,0,0.15474847,0.0
441,3345,0,0.21863978,0.0
442,3346,1,0.7696743,1.0
443,3347,0,0.21922803,0.0
444,3348,0,0.22434303,0.0
445,3349,0,0.4084341,0.0
446,3350,0,0.101753235,0.0
447,3351,0,0.0821315,0.0
448,3352,0,0.19559589,0.0
449,3353,1,0.8052341,1.0
450,3354,0,0.11211739,0.0
451,3355,0,0.22892061,0.0
452,3356,0,0.08207109,0.0
453,3357,0,0.1416569,0.0
454,3358,0,0.2123003,0.0
455,3359,0,0.17603073,0.0
456,3360,0,0.19750643,0.0
457,3361,0,0.19524924,0.0
458,3362,1,0.49137178,0.0
459,3363,0,0.10578036,0.0
460,3364,0,0.254086,0.0
461,3365,1,0.7865489,1.0
462,3366,0,0.25109452,0.0
463,3367,0,0.10955874,0.0
464,3368,0,0.18575151,0.0
465,3369,0,0.34241325,0.0
466,3370,1,0.90590936,1.0
467,3371,0,0.096934244,0.0
468,3372,0,0.07838991,0.0
469,3373,0,0.18011622,0.0
470,3374,0,0.18993399,0.0
471,3375,0,0.18455869,0.0
472,3376,0,0.12762636,0.0
473,3377,1,0.87938786,1.0
474,3378,0,0.09393058,0.0
475,3379,0,0.2133492,0.0
476,3380,1,0.89017737,1.0
477,3381,0,0.086474195,0.0
478,3382,0,0.11224987,0.0
479,3383,0,0.12453463,0.0
480,3384,1,0.80687255,1.0
481,3385,0,0.09169633,0.0
482,3386,0,0.23398554,0.0
483,3387,0,0.10170114,0.0
484,3388,1,0.67356837,1.0
485,3389,0,0.09008163,0.0
486,3390,0,0.29805505,0.0
487,3391,1,0.94805336,1.0
488,3392,0,0.10889361,0.0
489,3393,1,0.62375593,1.0
490,3394,0,0.08360021,0.0
491,3395,1,0.62435466,1.0
492,3396,0,0.19343165,0.0
493,3397,0,0.112839416,0.0
494,3398,0,0.084074,0.0
495,3399,0,0.08784695,0.0
496,3400,0,0.21400042,0.0
497,3401,0,0.089753255,0.0
498,3402,0,0.23495021,0.0
499,3403,1,0.8379738,1.0
500,3404,0,0.173758,0.0
501,3405,0,0.101503745,0.0
502,3406,0,0.10233959,0.0
503,3407,0,0.11216478,0.0
504,3408,0,0.2489661,0.0
505,3409,0,0.07358175,0.0
506,3410,0,0.19834745,0.0
507,3411,0,0.16708805,0.0
508,3412,0,0.3493331,0.0
509,3413,0,0.16940467,0.0
510,3414,0,0.17670412,0.0
511,3415,0,0.11823858,0.0
512,3416,1,0.85132825,1.0
513,3417,0,0.17662027,0.0
514,3418,0,0.099343136,0.0
515,3419,0,0.15944877,0.0
516,3420,0,0.18311931,0.0
517,3421,0,0.17915429,0.0
518,3422,0,0.08810366,0.0
519,3423,1,0.6964858,1.0
520,3424,0,0.08137266,0.0
521,3425,0,0.13081226,0.0
522,3426,0,0.08314015,0.0
523,3427,0,0.23518164,0.0
524,3428,0,0.090394974,0.0
525,3429,0,0.20386061,0.0
526,3430,0,0.21519998,0.0
527,3431,0,0.10134467,0.0
528,3432,0,0.1314552,0.0
529,3433,1,0.6560336,1.0
530,3434,0,0.10479008,0.0
531,3435,0,0.17789319,0.0
532,3436,0,0.34298474,0.0
533,3437,0,0.14983866,0.0
534,3438,0,0.23020847,0.0
535,3439,0,0.123155594,0.0
536,3440,0,0.15529208,0.0
537,3441,1,0.74572915,1.0
538,3442,0,0.09037059,0.0
539,3443,0,0.10393374,0.0
540,3444,0,0.21159959,0.0
541,3445,0,0.09123387,0.0
542,3446,0,0.113414265,0.0
543,3447,0,0.09412997,0.0
544,3448,0,0.084274635,0.0
545,3449,0,0.2524546,0.0
546,3450,0,0.18235287,0.0
547,3451,0,0.34216467,0.0
548,3452,0,0.09573798,0.0
549,3453,0,0.19627127,0.0
550,3454,1,0.8675888,1.0
551,3455,0,0.17953737,0.0
552,3456,1,0.8767462,1.0
553,3457,0,0.16325037,0.0
554,3458,0,0.21730635,0.0
555,3459,0,0.08090682,0.0
556,3460,0,0.09460095,0.0
557,3461,0,0.09781332,0.0
558,3462,1,0.5587393,1.0
559,3463,0,0.18339476,0.0
560,3464,0,0.27328366,0.0
561,3465,1,0.52539694,1.0
562,3466,0,0.08279929,0.0
563,3467,0,0.084654555,0.0
564,3468,0,0.074108794,0.0
565,3469,0,0.22304428,0.0
566,3470,0,0.20280418,0.0
567,3471,0,0.13424268,0.0
568,3472,0,0.18160889,0.0
569,3473,0,0.20464897,0.0
570,3474,0,0.19626322,0.0
571,3475,0,0.09166502,0.0
572,3476,0,0.19671994,0.0
573,3477,0,0.15528454,0.0
574,3478,0,0.17634842,0.0
575,3479,0,0.083638415,0.0
576,3480,0,0.160328,0.0
577,3481,0,0.11289497,0.0
578,3482,0,0.19476406,0.0
579,3483,0,0.35027772,0.0
580,3484,0,0.18520167,0.0
581,3485,0,0.095793076,0.0
582,3486,0,0.18257816,0.0
583,3487,0,0.124560334,0.0
584,3488,1,0.68475884,1.0
585,3489,1,0.82004404,1.0
586,3490,0,0.1507069,0.0
587,3491,0,0.16532943,0.0
588,3492,0,0.1604498,0.0
589,3493,0,0.18793081,0.0
590,3494,0,0.16632135,0.0
591,3495,1,0.71357846,1.0
592,3496,1,0.4979269,0.0
593,3497,1,0.8753166,1.0
594,3498,0,0.07650251,0.0
595,3499,0,0.18903765,0.0
596,3500,0,0.16262254,0.0
597,3501,0,0.10490837,0.0
598,3502,0,0.10144396,0.0
599,3503,0,0.26779452,0.0
600,3504,0,0.090583704,0.0
601,3505,0,0.1700067,0.0
602,3506,0,0.069883026,0.0
603,3507,0,0.12942193,0.0
604,3508,0,0.34465995,0.0
605,3509,0,0.09982599,0.0
606,3510,0,0.22663696,0.0
607,3511,0,0.083444245,0.0
608,3512,1,0.8932015,1.0
609,3513,0,0.08599348,0.0
610,3514,0,0.1797622,0.0
611,3515,0,0.24494919,0.0
612,3516,0,0.078209646,0.0
613,3517,0,0.09336581,0.0
614,3518,0,0.28256232,0.0
615,3519,0,0.4010485,0.0
616,3520,0,0.08501821,0.0
617,3521,0,0.07635319,0.0
618,3522,0,0.100670315,0.0
619,3523,0,0.2024422,0.0
620,3524,0,0.21022661,0.0
621,3525,0,0.13745019,0.0
622,3526,0,0.08517999,0.0
623,3527,0,0.073526524,0.0
624,3528,0,0.17141455,0.0
625,3529,0,0.20489141,0.0
626,3530,0,0.09519617,0.0
627,3531,0,0.15261461,0.0
628,3532,0,0.1920547,0.0
629,3533,0,0.10407183,0.0
630,3534,1,0.6962193,1.0
631,3535,0,0.20557201,0.0
632,3536,0,0.09217193,0.0
633,3537,1,0.51061344,1.0
634,3538,1,0.81453943,1.0
635,3539,0,0.088513866,0.0
636,3540,0,0.10665424,0.0
637,3541,0,0.19583327,0.0
638,3542,0,0.2543627,0.0
639,3543,0,0.09496771,0.0
640,3544,0,0.17070332,0.0
641,3545,0,0.17791827,0.0
642,3546,0,0.1114314,0.0
643,3547,0,0.19714198,0.0
644,3548,0,0.22503085,0.0
645,3549,0,0.11639939,0.0
646,3550,0,0.114201784,0.0
647,3551,0,0.2774802,0.0
648,3552,0,0.10426672,0.0
649,3553,0,0.28877258,0.0
650,3554,1,0.85702676,1.0
651,3555,0,0.11027165,0.0
652,3556,0,0.075370155,0.0
653,3557,0,0.0825747,0.0
654,3558,0,0.18687892,0.0
655,3559,0,0.09925817,0.0
656,3560,0,0.13726285,0.0
657,3561,0,0.24257974,0.0
658,3562,0,0.10082014,0.0
659,3563,0,0.2761526,0.0
660,3564,0,0.17053042,0.0
661,3565,0,0.19264242,0.0
662,3566,0,0.16284639,0.0
663,3567,0,0.1956693,0.0
664,3568,0,0.19905369,0.0
665,3569,0,0.22882442,0.0
666,3570,0,0.09457524,0.0
667,3571,0,0.08054389,0.0
668,3572,0,0.15467712,0.0
669,3573,0,0.110658646,0.0
670,3574,0,0.16097009,0.0
671,3575,0,0.23762612,0.0
672,3576,0,0.29997867,0.0
673,3577,0,0.10627417,0.0
674,3578,0,0.09287451,0.0
675,3579,0,0.22918138,0.0
676,3580,0,0.17191914,0.0
677,3581,0,0.099482834,0.0
678,3582,0,0.23913112,0.0
679,3583,0,0.28875953,0.0
680,3584,1,0.7805607,1.0
681,3585,0,0.14714769,0.0
682,3586,0,0.14165223,0.0
683,3587,0,0.08011381,0.0
684,3588,0,0.15530184,0.0
685,3589,0,0.11092271,0.0
686,3590,1,0.72640985,1.0
687,3591,0,0.07480092,0.0
688,3592,0,0.104592025,0.0
689,3593,0,0.1773077,0.0
690,3594,0,0.11044729,0.0
691,3595,0,0.19211532,0.0
692,3596,0,0.20459065,0.0
693,3597,0,0.2245752,0.0
694,3598,1,0.6280118,1.0
695,3599,0,0.17062719,0.0
696,3600,0,0.22636549,0.0
697,3601,0,0.10456888,0.0
698,3602,0,0.23537087,0.0
699,3603,0,0.079510085,0.0
700,3604,0,0.09917258,0.0
701,3605,0,0.17015213,0.0
702,3606,1,0.6520461,1.0
703,3607,0,0.09260015,0.0
704,3608,0,0.20372148,0.0
705,3609,0,0.16636272,0.0
706,3610,0,0.2612297,0.0
707,3611,1,0.89996654,1.0
708,3612,0,0.1086095,0.0
709,3613,0,0.11541617,0.0
710,3614,0,0.1950145,0.0
711,3615,0,0.094777845,0.0
712,3616,0,0.2835542,0.0
713,3617,0,0.21554336,0.0
714,3618,1,0.67804676,1.0
715,3619,0,0.08930721,0.0
716,3620,0,0.23233166,0.0
717,3621,0,0.15729634,0.0
718,3622,0,0.23560433,0.0
719,3623,0,0.14186439,0.0
720,3624,0,0.10901345,0.0
721,3625,0,0.1185271,0.0
722,3626,0,0.18875101,0.0
723,3627,0,0.119308725,0.0
724,3628,0,0.22924122,0.0
725,3629,0,0.08326556,0.0
726,3630,0,0.22420676,0.0
727,3631,0,0.09922647,0.0
728,3632,0,0.19009657,0.0
729,3633,0,0.11558932,0.0
730,3634,0,0.3934881,0.0
731,3635,0,0.08159193,0.0
732,3636,0,0.22583774,0.0
733,3637,0,0.11917029,0.0
734,3638,0,0.1424626,0.0
735,3639,0,0.102130905,0.0
736,3640,0,0.17228188,0.0
737,3641,0,0.2965173,0.0
738,3642,0,0.19417791,0.0
739,3643,0,0.14356284,0.0
740,3644,0,0.27905566,0.0
741,3645,0,0.10389654,0.0
742,3646,1,0.42433485,0.0
743,3647,0,0.25006083,0.0
744,3648,0,0.2270681,0.0
745,3649,0,0.14093307,0.0
746,3650,0,0.11768154,0.0
747,3651,0,0.11940433,0.0
748,3652,0,0.10180328,0.0
749,3653,1,0.8691572,1.0
750,3654,1,0.46829015,0.0
751,3655,1,0.49940673,0.0
752,3656,0,0.11017468,0.0
753,3657,0,0.20830095,0.0
754,3658,1,0.6786265,1.0
755,3659,0,0.0926535,0.0
756,3660,0,0.12488608,0.0
757,3661,0,0.12361634,0.0
758,3662,1,0.48265514,0.0
759,3663,0,0.24395883,0.0
760,3664,0,0.37073204,0.0
761,3665,0,0.089431114,0.0
762,3666,0,0.08261343,0.0
763,3667,0,0.15487644,0.0
764,3668,0,0.0889588,0.0
765,3669,0,0.15174656,0.0
766,3670,1,0.45648867,0.0
767,3671,0,0.13321579,0.0
768,3672,0,0.41897255,0.0
769,3673,1,0.5889162,1.0
770,3674,0,0.18570057,0.0
771,3675,0,0.14392021,0.0
772,3676,0,0.22063585,0.0
773,3677,0,0.10254721,0.0
774,3678,0,0.10574126,0.0
775,3679,0,0.17571446,0.0
776,3680,0,0.20964308,0.0
777,3681,0,0.447287,0.0
778,3682,0,0.09338646,0.0
779,3683,0,0.17641935,0.0
780,3684,0,0.096374676,0.0
781,3685,0,0.17718852,0.0
782,3686,0,0.23946464,0.0
783,3687,0,0.09092857,0.0
784,3688,0,0.082230486,0.0
785,3689,0,0.37268344,0.0
786,3690,0,0.077010304,0.0
787,3691,0,0.19118798,0.0
788,3692,0,0.09676917,0.0
789,3693,0,0.193134,0.0
790,3694,0,0.09377916,0.0
791,3695,0,0.10279162,0.0
792,3696,0,0.096852005,0.0
793,3697,0,0.20483899,0.0
794,3698,0,0.19481955,0.0
795,3699,0,0.13853677,0.0
796,3700,0,0.18435429,0.0
797,3701,0,0.08677181,0.0
798,3702,0,0.13306597,0.0
799,3703,0,0.24198611,0.0
800,3704,0,0.10125528,0.0
801,3705,0,0.21445629,0.0
802,3706,0,0.15246293,0.0
803,3707,1,0.6298891,1.0
804,3708,0,0.17911747,0.0
805,3709,0,0.10497154,0.0
806,3710,0,0.12747398,0.0
807,3711,0,0.09308933,0.0
808,3712,0,0.14224327,0.0
809,3713,0,0.14571606,0.0
810,3714,0,0.104648694,0.0
811,3715,0,0.13176277,0.0
812,3716,0,0.2481765,0.0
813,3717,0,0.14063588,0.0
814,3718,0,0.33383662,0.0
815,3719,0,0.132402,0.0
816,3720,0,0.121770784,0.0
817,3721,0,0.08214448,0.0
818,3722,1,0.90188617,1.0
819,3723,0,0.1973451,0.0
