,id_measurement,hard_voted_class,avg_probability,soft_voted_class
103,103,0,0.02241968,0.0
104,104,0,0.002265037,0.0
105,105,0,0.0046069673,0.0
106,106,0,0.0017305773,0.0
107,107,0,0.0011429496,0.0
108,108,0,0.0054637897,0.0
109,109,0,0.040616762,0.0
110,110,0,0.010446039,0.0
111,111,0,0.013880092,0.0
112,112,0,0.002058821,0.0
113,113,0,0.0033817762,0.0
114,114,0,0.006782728,0.0
115,115,0,0.003104324,0.0
116,116,0,0.0013293332,0.0
117,117,0,0.0045490884,0.0
118,118,0,0.0038331184,0.0
119,119,0,0.0012412888,0.0
120,120,0,0.059020877,0.0
121,121,0,0.0020056455,0.0
122,122,0,0.008854306,0.0
123,123,0,0.0023851,0.0
124,124,0,0.18868507,0.0
125,125,0,0.007417108,0.0
126,126,0,0.0021555976,0.0
127,127,0,0.0024720137,0.0
128,128,0,0.002961656,0.0
129,129,0,0.0014558044,0.0
130,130,0,0.021229882,0.0
131,131,0,0.0026940645,0.0
132,132,0,0.0011115383,0.0
133,133,0,0.0021241591,0.0
134,134,0,0.006580478,0.0
135,135,0,0.006667763,0.0
136,136,1,0.9121547,1.0
137,137,0,0.0016585113,0.0
138,138,0,0.004878215,0.0
139,139,0,0.0025288938,0.0
140,140,0,0.0062442273,0.0
141,141,0,0.000687379,0.0
142,142,0,0.0064239637,0.0
143,143,0,0.0023706728,0.0
144,144,1,0.8509615,1.0
145,145,1,0.514294,1.0
146,146,0,0.05582924,0.0
147,147,0,0.014949704,0.0
148,148,0,0.09022384,0.0
149,149,0,0.012644691,0.0
150,150,0,0.005028568,0.0
151,151,0,0.0019758767,0.0
152,152,1,0.86970174,1.0
153,153,0,0.009429757,0.0
154,154,0,0.0023983803,0.0
155,155,0,0.0973573,0.0
156,156,0,0.0024743401,0.0
157,157,0,0.0014547616,0.0
158,158,0,0.050300248,0.0
159,159,0,0.06883937,0.0
160,160,0,0.002519947,0.0
161,161,0,0.002755282,0.0
162,162,0,0.013333967,0.0
163,163,0,0.0009906753,0.0
164,164,0,0.002508368,0.0
165,165,0,0.03561676,0.0
166,166,0,0.022429494,0.0
167,167,0,0.014481813,0.0
168,168,0,0.0064726146,0.0
169,169,0,0.027467772,0.0
170,170,0,0.006839372,0.0
171,171,0,0.081333,0.0
172,172,1,0.65945816,1.0
173,173,0,0.00079080806,0.0
174,174,0,0.0036065807,0.0
175,175,0,0.0027012434,0.0
176,176,0,0.0062868795,0.0
177,177,0,0.026838014,0.0
178,178,0,0.0030873797,0.0
179,179,0,0.0014682554,0.0
180,180,0,0.3595941,0.0
181,181,0,0.0022666755,0.0
182,182,0,0.0015033009,0.0
183,183,0,0.0013047026,0.0
184,184,0,0.0019009471,0.0
185,185,0,0.0010996253,0.0
186,186,0,0.0016482405,0.0
187,187,0,0.00092925585,0.0
188,188,0,0.044176064,0.0
189,189,0,0.109430805,0.0
190,190,1,0.84024715,1.0
191,191,0,0.0023089387,0.0
192,192,0,0.0008988896,0.0
193,193,0,0.00094807066,0.0
194,194,0,0.0017735679,0.0
195,195,0,0.0015198884,0.0
196,196,0,0.028297016,0.0
197,197,0,0.0016863185,0.0
198,198,0,0.0008752456,0.0
199,199,0,0.0014343181,0.0
200,200,0,0.0041469443,0.0
201,201,0,0.0011364657,0.0
202,202,0,0.0060574035,0.0
203,203,0,0.007298614,0.0
204,204,0,0.002978546,0.0
205,205,0,0.002716776,0.0
206,206,0,0.0049900347,0.0
207,207,0,0.022610666,0.0
208,208,0,0.0024290807,0.0
209,209,0,0.004662267,0.0
210,210,0,0.0011007495,0.0
211,211,0,0.0077852285,0.0
212,212,0,0.0060085813,0.0
213,213,0,0.017869387,0.0
214,214,0,0.0015598304,0.0
215,215,0,0.012680423,0.0
216,216,0,0.020053925,0.0
217,217,0,0.0032778787,0.0
218,218,0,0.0035927147,0.0
219,219,0,0.00082537497,0.0
220,220,0,0.006363856,0.0
221,221,0,0.0019808004,0.0
222,222,0,0.0038928017,0.0
223,223,0,0.0045301123,0.0
224,224,0,0.0014245603,0.0
225,225,0,0.002682667,0.0
226,226,0,0.18458422,0.0
227,227,0,0.0033629057,0.0
228,228,0,0.0009336762,0.0
229,229,0,0.0049061514,0.0
230,230,0,0.003599241,0.0
231,231,0,0.00088538823,0.0
232,232,0,0.007729663,0.0
233,233,0,0.21288314,0.0
234,234,0,0.055683024,0.0
235,235,1,0.6235115,1.0
236,236,1,0.93054855,1.0
237,237,0,0.0020063627,0.0
238,238,0,0.0010330944,0.0
239,239,0,0.010745162,0.0
240,240,0,0.0012399836,0.0
241,241,0,0.32429823,0.0
242,242,0,0.0016137166,0.0
243,243,0,0.0013387885,0.0
244,244,0,0.0019148675,0.0
245,245,0,0.0034177627,0.0
246,246,0,0.0007686658,0.0
247,247,0,0.0026677148,0.0
248,248,0,0.002385146,0.0
249,249,0,0.010699753,0.0
250,250,0,0.0025830793,0.0
251,251,0,0.0018748946,0.0
252,252,0,0.07499936,0.0
253,253,0,0.005345709,0.0
254,254,0,0.0024161632,0.0
255,255,0,0.0026755738,0.0
256,256,0,0.0012372701,0.0
257,257,0,0.0030186381,0.0
258,258,0,0.013615152,0.0
259,259,0,0.0052490328,0.0
260,260,0,0.073860995,0.0
261,261,0,0.0024362486,0.0
262,262,0,0.28903148,0.0
263,263,0,0.08525079,0.0
264,264,0,0.008065192,0.0
265,265,0,0.003406528,0.0
266,266,0,0.0036599077,0.0
267,267,0,0.019091822,0.0
268,268,0,0.037138455,0.0
269,269,0,0.0065946677,0.0
270,270,0,0.007990844,0.0
271,271,0,0.48379478,0.0
272,272,0,0.007429776,0.0
273,273,0,0.0013439716,0.0
274,274,0,0.0038434162,0.0
275,275,0,0.0033425086,0.0
276,276,0,0.21287271,0.0
277,277,0,0.019951144,0.0
278,278,0,0.0047387625,0.0
279,279,0,0.10243434,0.0
280,280,0,0.002816985,0.0
281,281,0,0.12367202,0.0
282,282,0,0.0019512972,0.0
283,283,0,0.003928575,0.0
284,284,0,0.0015593709,0.0
285,285,0,0.0027281092,0.0
286,286,0,0.0010897019,0.0
287,287,0,0.026312817,0.0
288,288,0,0.014451426,0.0
289,289,0,0.00061418745,0.0
290,290,0,0.048053715,0.0
291,291,0,0.0043843873,0.0
292,292,0,0.4682668,0.0
293,293,0,0.14011165,0.0
294,294,0,0.0022439542,0.0
295,295,0,0.2129099,0.0
296,296,0,0.073964134,0.0
297,297,0,0.0014024762,0.0
298,298,0,0.0041169105,0.0
299,299,0,0.0024646553,0.0
300,300,0,0.0044975723,0.0
301,301,1,0.74073184,1.0
302,302,0,0.0016015231,0.0
303,303,0,0.0023524547,0.0
304,304,1,0.9397173,1.0
305,305,0,0.0010339954,0.0
306,306,0,0.0027245455,0.0
307,307,0,0.0023155683,0.0
308,308,1,0.45281237,0.0
309,309,0,0.0007929625,0.0
310,310,0,0.0019864463,0.0
311,311,0,0.001521267,0.0
312,312,0,0.0015403687,0.0
313,313,1,0.87963504,1.0
314,314,0,0.0019735836,0.0
315,315,0,0.0018726572,0.0
316,316,0,0.15283683,0.0
317,317,0,0.0017192203,0.0
318,318,0,0.0021860744,0.0
319,319,0,0.0010171093,0.0
320,320,0,0.0035009566,0.0
321,321,0,0.012815157,0.0
322,322,0,0.0008353158,0.0
323,323,0,0.00804226,0.0
324,324,0,0.0036375746,0.0
325,325,0,0.0008051588,0.0
326,326,0,0.0026367153,0.0
327,327,0,0.0027534557,0.0
328,328,0,0.0046177735,0.0
329,329,0,0.0033231494,0.0
330,330,0,0.0018589962,0.0
331,331,0,0.0473411,0.0
332,332,0,0.00072267256,0.0
333,333,0,0.013554649,0.0
334,334,1,0.7385507,1.0
335,335,0,0.0017440418,0.0
336,336,0,0.0014379924,0.0
337,337,0,0.0032318116,0.0
338,338,0,0.0012293287,0.0
339,339,0,0.51453775,1.0
340,340,0,0.001047786,0.0
341,341,0,0.0006865683,0.0
342,342,1,0.65572274,1.0
343,343,0,0.0073199733,0.0
344,344,1,0.81620014,1.0
345,345,0,0.0037813336,0.0
346,346,0,0.1284795,0.0
347,347,0,0.004045833,0.0
348,348,0,0.0020265179,0.0
349,349,0,0.009068702,0.0
350,350,1,0.8307375,1.0
351,351,0,0.0026986387,0.0
352,352,1,0.4539321,0.0
353,353,0,0.0036869845,0.0
354,354,0,0.0033007576,0.0
355,355,0,0.0036672007,0.0
356,356,0,0.10261848,0.0
357,357,0,0.0057254964,0.0
358,358,1,0.829243,1.0
359,359,0,0.0032509107,0.0
360,360,0,0.0012558675,0.0
361,361,1,0.92192256,1.0
362,362,0,0.0020919922,0.0
363,363,0,0.046122253,0.0
364,364,0,0.001765858,0.0
365,365,0,0.0058150245,0.0
366,366,0,0.0032494073,0.0
367,367,0,0.003816391,0.0
368,368,0,0.01536492,0.0
369,369,0,0.005278419,0.0
370,370,0,0.0029165973,0.0
371,371,0,0.009032804,0.0
372,372,0,0.0032558187,0.0
373,373,0,0.0013274199,0.0
374,374,0,0.078521766,0.0
375,375,0,0.004059891,0.0
376,376,0,0.0052996133,0.0
377,377,0,0.0022039423,0.0
378,378,1,0.9477116,1.0
379,379,0,0.0022553294,0.0
380,380,0,0.0016405504,0.0
381,381,0,0.03505718,0.0
382,382,0,0.0023270315,0.0
383,383,0,0.0029001073,0.0
384,384,0,0.0044670133,0.0
385,385,0,0.011272127,0.0
386,386,0,0.0028357073,0.0
387,387,0,0.0023190198,0.0
388,388,0,0.0019308673,0.0
389,389,0,0.0018110422,0.0
390,390,0,0.006083384,0.0
391,391,0,0.0021800636,0.0
392,392,0,0.06800224,0.0
393,393,0,0.040149312,0.0
394,394,0,0.003619168,0.0
395,395,0,0.005081816,0.0
396,396,0,0.007698588,0.0
397,397,0,0.008241514,0.0
398,398,0,0.0049571805,0.0
399,399,0,0.048016496,0.0
400,400,0,0.0019629828,0.0
401,401,0,0.0032554385,0.0
402,402,0,0.006826545,0.0
403,403,0,0.0016176358,0.0
404,404,0,0.0019120064,0.0
405,405,0,0.0038387324,0.0
406,406,0,0.03912147,0.0
407,407,0,0.000700171,0.0
408,408,0,0.0038605474,0.0
409,409,0,0.004090986,0.0
410,410,0,0.006199725,0.0
411,411,0,0.0015091558,0.0
412,412,0,0.0052668964,0.0
413,413,0,0.017873636,0.0
414,414,0,0.0065947785,0.0
415,415,0,0.20904979,0.0
416,416,0,0.0019337516,0.0
417,417,0,0.0016315948,0.0
418,418,0,0.0062099923,0.0
419,419,0,0.0075409426,0.0
420,420,0,0.032007176,0.0
421,421,1,0.74596685,1.0
422,422,0,0.007406333,0.0
423,423,0,0.0040854234,0.0
424,424,0,0.0017426589,0.0
425,425,0,0.034837663,0.0
426,426,0,0.007917991,0.0
427,427,0,0.0062900945,0.0
428,428,0,0.003404152,0.0
429,429,0,0.0013767469,0.0
430,430,0,0.009230685,0.0
431,431,0,0.001685817,0.0
432,432,0,0.0036609522,0.0
433,433,0,0.0062086484,0.0
434,434,0,0.005245564,0.0
435,435,0,0.0025329622,0.0
436,436,0,0.0030182987,0.0
437,437,0,0.001102926,0.0
438,438,0,0.009742909,0.0
439,439,0,0.19356874,0.0
440,440,0,0.0025895718,0.0
441,441,0,0.0018189683,0.0
442,442,0,0.019639064,0.0
443,443,0,0.22752433,0.0
444,444,0,0.43538326,0.0
445,445,1,0.8548659,1.0
446,446,0,0.01840188,0.0
447,447,0,0.0030613865,0.0
448,448,0,0.014570711,0.0
449,449,0,0.014299383,0.0
450,450,0,0.010101294,0.0
451,451,0,0.0018720388,0.0
452,452,0,0.0035323375,0.0
453,453,0,0.0016951689,0.0
454,454,0,0.009269134,0.0
455,455,0,0.0037987747,0.0
456,456,0,0.0016795307,0.0
457,457,0,0.0019847064,0.0
458,458,0,0.001945338,0.0
459,459,0,0.0047563547,0.0
460,460,0,0.0036634163,0.0
461,461,0,0.19703145,0.0
462,462,0,0.0012146299,0.0
463,463,0,0.020216938,0.0
464,464,0,0.0013295922,0.0
465,465,0,0.003098524,0.0
466,466,0,0.0034779627,0.0
467,467,0,0.002116832,0.0
468,468,0,0.012140363,0.0
469,469,0,0.018687895,0.0
470,470,0,0.0031174496,0.0
471,471,0,0.00266785,0.0
472,472,0,0.0022934708,0.0
473,473,0,0.0018402245,0.0
474,474,0,0.0036870528,0.0
475,475,0,0.0022875003,0.0
476,476,0,0.0017413406,0.0
477,477,0,0.011752302,0.0
478,478,1,0.8663646,1.0
479,479,0,0.0027805725,0.0
480,480,0,0.0024874047,0.0
481,481,0,0.04790288,0.0
482,482,0,0.009903312,0.0
483,483,0,0.50859535,1.0
484,484,0,0.0014089975,0.0
485,485,1,0.87355167,1.0
486,486,0,0.001387483,0.0
487,487,0,0.015891042,0.0
488,488,0,0.0010453449,0.0
489,489,0,0.0019011914,0.0
490,490,0,0.0011472,0.0
491,491,0,0.013709168,0.0
492,492,0,0.028427899,0.0
493,493,0,0.080169484,0.0
494,494,0,0.002299626,0.0
495,495,0,0.0036650128,0.0
496,496,0,0.015182888,0.0
497,497,0,0.27187783,0.0
498,498,0,0.011740607,0.0
499,499,0,0.0228131,0.0
500,500,0,0.0065764263,0.0
501,501,0,0.003281248,0.0
502,502,0,0.016493931,0.0
503,503,0,0.015803691,0.0
504,504,0,0.0020114167,0.0
505,505,0,0.0014852583,0.0
506,506,0,0.002340053,0.0
507,507,0,0.00071587675,0.0
508,508,0,0.002142604,0.0
509,509,0,0.0015646194,0.0
510,510,0,0.0027623423,0.0
511,511,0,0.0012799174,0.0
512,512,0,0.0044992967,0.0
513,513,0,0.00192951,0.0
514,514,0,0.12716281,0.0
515,515,0,0.002231908,0.0
516,516,0,0.01386489,0.0
517,517,0,0.0021656589,0.0
518,518,0,0.058546536,0.0
519,519,0,0.0009160268,0.0
520,520,0,0.039412405,0.0
521,521,0,0.001311098,0.0
522,522,0,0.011861874,0.0
523,523,0,0.002294624,0.0
524,524,0,0.0055358964,0.0
525,525,1,0.67308134,1.0
526,526,0,0.0014811741,0.0
527,527,0,0.0015436003,0.0
528,528,0,0.0023744956,0.0
529,529,0,0.0034410283,0.0
530,530,0,0.029432233,0.0
531,531,0,0.0010863931,0.0
532,532,0,0.0012374116,0.0
533,533,0,0.008514063,0.0
534,534,0,0.0022584996,0.0
535,535,0,0.002810684,0.0
536,536,0,0.013165005,0.0
537,537,0,0.00244491,0.0
538,538,0,0.0016874984,0.0
539,539,0,0.0029489745,0.0
540,540,0,0.00093395804,0.0
541,541,0,0.0065096454,0.0
542,542,0,0.0014449809,0.0
543,543,0,0.0018889385,0.0
544,544,0,0.016052712,0.0
545,545,0,0.0044056806,0.0
546,546,0,0.30716935,0.0
547,547,0,0.0020992057,0.0
548,548,0,0.0011850594,0.0
549,549,0,0.0051024267,0.0
550,550,0,0.00041235908,0.0
551,551,0,0.0047591976,0.0
552,552,0,0.0028250406,0.0
553,553,0,0.10022309,0.0
554,554,0,0.0020406656,0.0
555,555,0,0.004643465,0.0
556,556,0,0.0035323284,0.0
557,557,0,0.0032230816,0.0
558,558,0,0.001565022,0.0
559,559,0,0.0014811882,0.0
560,560,0,0.0014696976,0.0
561,561,0,0.0041354867,0.0
562,562,0,0.0021131001,0.0
563,563,0,0.0021265154,0.0
564,564,0,0.005959515,0.0
565,565,0,0.020694435,0.0
566,566,0,0.0013740367,0.0
567,567,0,0.004120608,0.0
568,568,0,0.021486243,0.0
569,569,0,0.028511737,0.0
570,570,0,0.00084897585,0.0
571,571,0,0.0013971344,0.0
572,572,0,0.018420521,0.0
573,573,0,0.011072408,0.0
574,574,0,0.0013732907,0.0
575,575,0,0.0030963118,0.0
576,576,0,0.0032190685,0.0
577,577,0,0.0024588322,0.0
578,578,0,0.00092426187,0.0
579,579,0,0.32580826,0.0
580,580,0,0.021803219,0.0
581,581,0,0.0037560202,0.0
582,582,0,0.027965177,0.0
583,583,0,0.009630876,0.0
584,584,0,0.0034542412,0.0
585,585,0,0.002514523,0.0
586,586,0,0.0014350461,0.0
587,587,0,0.003193273,0.0
588,588,0,0.0012343421,0.0
589,589,0,0.06541471,0.0
590,590,0,0.0026789126,0.0
591,591,0,0.04367569,0.0
592,592,0,0.120981194,0.0
593,593,0,0.0026001676,0.0
594,594,0,0.0024379238,0.0
595,595,0,0.009339787,0.0
596,596,0,0.0024126864,0.0
597,597,0,0.0015662853,0.0
598,598,0,0.0013036983,0.0
599,599,0,0.013562709,0.0
600,600,0,0.0037983588,0.0
601,601,1,0.8576454,1.0
602,602,0,0.08135479,0.0
603,603,0,0.0062868423,0.0
604,604,0,0.005888432,0.0
605,605,0,0.0033773049,0.0
606,606,0,0.0039052102,0.0
607,607,0,0.2520867,0.0
608,608,0,0.09866534,0.0
609,609,0,0.045611523,0.0
610,610,0,0.006046888,0.0
611,611,0,0.06702805,0.0
612,612,0,0.002230555,0.0
613,613,0,0.0015745163,0.0
614,614,0,0.0032387197,0.0
615,615,0,0.0029180488,0.0
616,616,0,0.3347745,0.0
617,617,0,0.009543503,0.0
618,618,0,0.0022471691,0.0
619,619,0,0.019344002,0.0
620,620,1,0.89432204,1.0
621,621,0,0.0025705495,0.0
622,622,0,0.008708082,0.0
623,623,0,0.0015333561,0.0
624,624,0,0.0016903434,0.0
625,625,0,0.0014279009,0.0
626,626,0,0.0022602645,0.0
627,627,0,0.008967947,0.0
628,628,1,0.86947167,1.0
629,629,0,0.00442022,0.0
630,630,0,0.0012413335,0.0
631,631,0,0.0013721619,0.0
632,632,0,0.0016274538,0.0
633,633,1,0.51060915,1.0
634,634,0,0.0017055242,0.0
635,635,0,0.007587315,0.0
636,636,0,0.15663934,0.0
637,637,0,0.0039016095,0.0
638,638,0,0.012874047,0.0
639,639,0,0.008103816,0.0
640,640,0,0.0034896105,0.0
641,641,0,0.003075642,0.0
642,642,0,0.0020637875,0.0
643,643,0,0.01812302,0.0
644,644,0,0.006830151,0.0
645,645,0,0.045850083,0.0
646,646,0,0.0053352127,0.0
647,647,0,0.0017316783,0.0
648,648,1,0.5456562,1.0
649,649,0,0.0033382035,0.0
650,650,0,0.0010102391,0.0
651,651,0,0.006976309,0.0
652,652,0,0.020812415,0.0
653,653,0,0.0017198162,0.0
654,654,0,0.15914527,0.0
655,655,0,0.0023812377,0.0
656,656,0,0.003850062,0.0
657,657,0,0.0015591178,0.0
658,658,0,0.0015492258,0.0
659,659,0,0.005668355,0.0
660,660,0,0.0016086064,0.0
661,661,0,0.0009976645,0.0
662,662,0,0.0019734981,0.0
663,663,0,0.040054716,0.0
664,664,1,0.87474936,1.0
665,665,0,0.21103795,0.0
666,666,0,0.085377246,0.0
667,667,0,0.0066779493,0.0
668,668,0,0.050315578,0.0
669,669,0,0.0715113,0.0
670,670,0,0.041338503,0.0
671,671,0,0.01763691,0.0
672,672,0,0.0020056898,0.0
673,673,0,0.11513796,0.0
674,674,0,0.00093287166,0.0
675,675,0,0.0020750284,0.0
676,676,0,0.001862385,0.0
677,677,0,0.001010976,0.0
678,678,0,0.014777618,0.0
679,679,0,0.006153318,0.0
680,680,0,0.004036758,0.0
681,681,0,0.0040762126,0.0
682,682,0,0.0029912582,0.0
683,683,0,0.027017498,0.0
684,684,0,0.0016461296,0.0
685,685,0,0.036421515,0.0
686,686,0,0.1609795,0.0
687,687,0,0.13164653,0.0
688,688,0,0.0015212125,0.0
689,689,0,0.0018636945,0.0
690,690,0,0.0014461929,0.0
691,691,0,0.0022338587,0.0
692,692,0,0.0027753958,0.0
693,693,0,0.0049615316,0.0
694,694,0,0.034380633,0.0
695,695,1,0.7268759,1.0
696,696,0,0.082701616,0.0
697,697,0,0.24874058,0.0
698,698,0,0.3667126,0.0
699,699,1,0.54397947,1.0
700,700,0,0.0020845819,0.0
701,701,0,0.0014332791,0.0
702,702,0,0.0043569133,0.0
703,703,0,0.00320303,0.0
704,704,0,0.0010303408,0.0
705,705,1,0.96152276,1.0
706,706,1,0.7225879,1.0
707,707,0,0.038242877,0.0
708,708,0,0.0020617873,0.0
709,709,0,0.0018849407,0.0
710,710,0,0.0013036485,0.0
711,711,0,0.04577587,0.0
712,712,0,0.059208084,0.0
713,713,1,0.9366547,1.0
714,714,0,0.013837953,0.0
715,715,0,0.0025223952,0.0
716,716,0,0.0071771406,0.0
717,717,0,0.002177928,0.0
718,718,0,0.001286442,0.0
719,719,0,0.0021010726,0.0
720,720,1,0.70466,1.0
721,721,0,0.33640194,0.0
722,722,0,0.0015648582,0.0
723,723,1,0.8373855,1.0
724,724,0,0.007858469,0.0
725,725,0,0.0038810638,0.0
726,726,0,0.002040096,0.0
727,727,0,0.0010512809,0.0
728,728,0,0.0012049915,0.0
729,729,0,0.0056272796,0.0
730,730,0,0.06796296,0.0
731,731,0,0.6265384,1.0
732,732,0,0.00590791,0.0
733,733,0,0.0013544655,0.0
734,734,0,0.0014741643,0.0
735,735,0,0.004398361,0.0
736,736,0,0.011407184,0.0
737,737,0,0.13246976,0.0
738,738,0,0.0174192,0.0
739,739,0,0.005440048,0.0
740,740,0,0.0032263459,0.0
741,741,0,0.2910856,0.0
742,742,0,0.0038491115,0.0
743,743,0,0.0019683563,0.0
744,744,0,0.00080335495,0.0
745,745,0,0.010099074,0.0
746,746,0,0.0118092755,0.0
747,747,0,0.0006500726,0.0
748,748,0,0.005661263,0.0
749,749,0,0.01991504,0.0
750,750,0,0.013445479,0.0
751,751,0,0.006765537,0.0
752,752,0,0.0019229284,0.0
753,753,0,0.008122383,0.0
754,754,0,0.001736147,0.0
755,755,0,0.002554413,0.0
756,756,0,0.0032958495,0.0
757,757,0,0.0064471387,0.0
758,758,0,0.00084352784,0.0
759,759,1,0.9192461,1.0
760,760,0,0.0006004355,0.0
761,761,0,0.036837563,0.0
762,762,0,0.004955356,0.0
763,763,0,0.0032784813,0.0
764,764,0,0.0030282463,0.0
765,765,0,0.0023972269,0.0
766,766,0,0.015926458,0.0
767,767,0,0.03236217,0.0
768,768,0,0.014623171,0.0
769,769,1,0.7984257,1.0
770,770,0,0.0025325145,0.0
771,771,0,0.2515028,0.0
772,772,0,0.002222693,0.0
773,773,0,0.0014220504,0.0
774,774,0,0.006149756,0.0
775,775,0,0.013230045,0.0
776,776,0,0.023557434,0.0
777,777,0,0.0017995707,0.0
778,778,0,0.0022431875,0.0
779,779,0,0.0014147327,0.0
780,780,0,0.0038860813,0.0
781,781,1,0.5412983,1.0
782,782,0,0.0015220894,0.0
783,783,0,0.0030271886,0.0
784,784,1,0.4657174,0.0
785,785,0,0.024105463,0.0
786,786,0,0.005274333,0.0
787,787,0,0.0021418275,0.0
788,788,0,0.004579137,0.0
789,789,0,0.003207763,0.0
790,790,0,0.0035194487,0.0
791,791,0,0.0018539525,0.0
792,792,0,0.1416271,0.0
793,793,0,0.0013655553,0.0
794,794,0,0.011339328,0.0
795,795,0,0.0041536735,0.0
796,796,0,0.061843686,0.0
797,797,0,0.010202231,0.0
798,798,0,0.0030971332,0.0
799,799,0,0.0018229276,0.0
800,800,0,0.0014674657,0.0
801,801,0,0.006611576,0.0
802,802,0,0.022910204,0.0
803,803,0,0.00096846616,0.0
804,804,0,0.008215438,0.0
805,805,0,0.0040710606,0.0
806,806,1,0.669026,1.0
807,807,0,0.0011975461,0.0
808,808,0,0.007138093,0.0
809,809,0,0.04724875,0.0
810,810,0,0.0056573115,0.0
811,811,0,0.0046548396,0.0
812,812,0,0.0015513359,0.0
813,813,0,0.014352551,0.0
814,814,0,0.0013189145,0.0
815,815,0,0.0023542568,0.0
816,816,0,0.0024338793,0.0
817,817,0,0.0042284676,0.0
818,818,0,0.0011854444,0.0
819,819,0,0.0054631657,0.0
820,820,0,0.00074914825,0.0
821,821,0,0.0026188977,0.0
822,822,0,0.003648155,0.0
823,823,0,0.0012736932,0.0
824,824,0,0.002314154,0.0
825,825,0,0.0014690573,0.0
826,826,0,0.0017833868,0.0
827,827,0,0.0026704252,0.0
828,828,0,0.004730574,0.0
829,829,0,0.0027976406,0.0
830,830,1,0.631251,1.0
831,831,0,0.0016285746,0.0
832,832,0,0.003086952,0.0
833,833,0,0.0055390233,0.0
834,834,0,0.031121757,0.0
835,835,0,0.014290054,0.0
836,836,0,0.0026598335,0.0
837,837,0,0.008120838,0.0
838,838,0,0.45413166,0.0
839,839,0,0.006945449,0.0
840,840,0,0.0024952346,0.0
841,841,0,0.004722229,0.0
842,842,0,0.0048140353,0.0
843,843,0,0.035480984,0.0
844,844,0,0.0006959369,0.0
